archive_tier,mirror_by_default,ownership_confidence,public_body_or_project,forge,repository,web_url,clone_url,default_branch,archived,visibility,size_kb,evidence_url,evidence_note,notes
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/spectrumfft2spl,https://github.com/IrishMarineInstitute/spectrumfft2spl,https://github.com/IrishMarineInstitute/spectrumfft2spl.git,master,false,public,26,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/spiddal.marine.ie,https://github.com/IrishMarineInstitute/spiddal.marine.ie,https://github.com/IrishMarineInstitute/spiddal.marine.ie.git,master,false,public,39809,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/style-guides,https://github.com/IrishMarineInstitute/style-guides,https://github.com/IrishMarineInstitute/style-guides.git,master,false,public,1,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/TerriaMap,https://github.com/IrishMarineInstitute/TerriaMap,https://github.com/IrishMarineInstitute/TerriaMap.git,main,false,public,47260,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/TerriaMap_archive,https://github.com/IrishMarineInstitute/TerriaMap_archive,https://github.com/IrishMarineInstitute/TerriaMap_archive.git,main,true,public,42617,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/thredds-netcdf-mirror,https://github.com/IrishMarineInstitute/thredds-netcdf-mirror,https://github.com/IrishMarineInstitute/thredds-netcdf-mirror.git,master,false,public,11324,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/timeliER,https://github.com/IrishMarineInstitute/timeliER,https://github.com/IrishMarineInstitute/timeliER.git,master,false,public,1402,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/uwobs,https://github.com/IrishMarineInstitute/uwobs,https://github.com/IrishMarineInstitute/uwobs.git,master,true,public,42,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/vessel-search,https://github.com/IrishMarineInstitute/vessel-search,https://github.com/IrishMarineInstitute/vessel-search.git,master,false,public,7285,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/vs-docker-compose,https://github.com/IrishMarineInstitute/vs-docker-compose,https://github.com/IrishMarineInstitute/vs-docker-compose.git,master,false,public,4,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/WW3,https://github.com/IrishMarineInstitute/WW3,https://github.com/IrishMarineInstitute/WW3.git,develop,false,public,84247,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Marine Institute,GitHub,IrishMarineInstitute/zapidox,https://github.com/IrishMarineInstitute/zapidox,https://github.com/IrishMarineInstitute/zapidox.git,master,false,public,373,https://github.com/IrishMarineInstitute/digital-stockbook,Repository documentation identifies Marine Institute projects and uses an @marine.ie contact.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Met Éireann,GitHub,MetEireann/GitTest,https://github.com/MetEireann/GitTest,https://github.com/MetEireann/GitTest.git,main,false,public,0,https://github.com/MetEireann,Exact-name public-body namespace with Met Éireann project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Met Éireann,GitHub,MetEireann/Process_FSU_catchment_boundaries_preANDpost2025,https://github.com/MetEireann/Process_FSU_catchment_boundaries_preANDpost2025,https://github.com/MetEireann/Process_FSU_catchment_boundaries_preANDpost2025.git,main,false,public,1,https://github.com/MetEireann,Exact-name public-body namespace with Met Éireann project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Met Éireann,GitHub,MetEireann/Wave-QC,https://github.com/MetEireann/Wave-QC,https://github.com/MetEireann/Wave-QC.git,main,false,public,126,https://github.com/MetEireann,Exact-name public-body namespace with Met Éireann project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/govie-ds,https://github.com/ogcio/govie-ds,https://github.com/ogcio/govie-ds.git,main,false,public,93002,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/govie-messagingie,https://github.com/ogcio/govie-messagingie,https://github.com/ogcio/govie-messagingie.git,main,false,public,6476,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/logto,https://github.com/ogcio/logto,https://github.com/ogcio/logto.git,dev,true,public,85387,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/unleash,https://github.com/ogcio/unleash,https://github.com/ogcio/unleash.git,dev,false,public,255421,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/wagtail-sitemap-seo,https://github.com/ogcio/wagtail-sitemap-seo,https://github.com/ogcio/wagtail-sitemap-seo.git,fix/http-sitemap,false,public,81,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Government Chief Information Officer,GitHub,ogcio/wagtail-tinymce-table,https://github.com/ogcio/wagtail-tinymce-table,https://github.com/ogcio/wagtail-tinymce-table.git,master,false,public,151,https://government.github.com/community/,Listed for Ireland in GitHub's government community directory; OGCIO's design system is also in the EU OSS catalogue.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/akqa-nz-silverstripe-cacheinclude,https://github.com/Oireachtas/akqa-nz-silverstripe-cacheinclude,https://github.com/Oireachtas/akqa-nz-silverstripe-cacheinclude.git,main,false,public,214,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/api,https://github.com/Oireachtas/api,https://github.com/Oireachtas/api.git,master,false,public,206983,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/bills,https://github.com/Oireachtas/bills,https://github.com/Oireachtas/bills.git,master,false,public,3281,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/csv,https://github.com/Oireachtas/csv,https://github.com/Oireachtas/csv.git,master,false,public,147,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/Oireachtas.github.io,https://github.com/Oireachtas/Oireachtas.github.io,https://github.com/Oireachtas/Oireachtas.github.io.git,master,false,public,1,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/ontology,https://github.com/Oireachtas/ontology,https://github.com/Oireachtas/ontology.git,master,false,public,8839,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/purl,https://github.com/Oireachtas/purl,https://github.com/Oireachtas/purl.git,master,false,public,376,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-asset-admin,https://github.com/Oireachtas/silverstripe-asset-admin,https://github.com/Oireachtas/silverstripe-asset-admin.git,2,false,public,14529,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-assets,https://github.com/Oireachtas/silverstripe-assets,https://github.com/Oireachtas/silverstripe-assets.git,2,false,public,1488,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-fluent,https://github.com/Oireachtas/silverstripe-fluent,https://github.com/Oireachtas/silverstripe-fluent.git,7,false,public,2008,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-importexport,https://github.com/Oireachtas/silverstripe-importexport,https://github.com/Oireachtas/silverstripe-importexport.git,2,false,public,223,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-link,https://github.com/Oireachtas/silverstripe-link,https://github.com/Oireachtas/silverstripe-link.git,master,false,public,75,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-linkable,https://github.com/Oireachtas/silverstripe-linkable,https://github.com/Oireachtas/silverstripe-linkable.git,master,false,public,228,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-multiuser-editing-alert,https://github.com/Oireachtas/silverstripe-multiuser-editing-alert,https://github.com/Oireachtas/silverstripe-multiuser-editing-alert.git,2.0,false,public,43,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-pickerfield,https://github.com/Oireachtas/silverstripe-pickerfield,https://github.com/Oireachtas/silverstripe-pickerfield.git,master,false,public,155,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-postgresql,https://github.com/Oireachtas/silverstripe-postgresql,https://github.com/Oireachtas/silverstripe-postgresql.git,3,false,public,404,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-redis-cache,https://github.com/Oireachtas/silverstripe-redis-cache,https://github.com/Oireachtas/silverstripe-redis-cache.git,master,false,public,22,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Houses of the Oireachtas,GitHub,Oireachtas/silverstripe-versioned,https://github.com/Oireachtas/silverstripe-versioned,https://github.com/Oireachtas/silverstripe-versioned.git,2,false,public,1378,https://github.com/Oireachtas,Profile and repositories explicitly identify the Houses of the Oireachtas.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Revenue Commissioners,GitHub,revenue-ie/business-taxes-documentation,https://github.com/revenue-ie/business-taxes-documentation,https://github.com/revenue-ie/business-taxes-documentation.git,master,false,public,193126,https://github.com/revenue-ie,GitHub profile is titled The Office of the Revenue Commissioners.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Revenue Commissioners,GitHub,revenue-ie/dpl,https://github.com/revenue-ie/dpl,https://github.com/revenue-ie/dpl.git,master,false,public,270,https://github.com/revenue-ie,GitHub profile is titled The Office of the Revenue Commissioners.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Revenue Commissioners,GitHub,revenue-ie/err-sug-documents,https://github.com/revenue-ie/err-sug-documents,https://github.com/revenue-ie/err-sug-documents.git,master,false,public,12043,https://github.com/revenue-ie,GitHub profile is titled The Office of the Revenue Commissioners.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Revenue Commissioners,GitHub,revenue-ie/paye-employers-documentation,https://github.com/revenue-ie/paye-employers-documentation,https://github.com/revenue-ie/paye-employers-documentation.git,master,false,public,146457,https://github.com/revenue-ie,GitHub profile is titled The Office of the Revenue Commissioners.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Office of the Revenue Commissioners,GitHub,revenue-ie/pmod-sug-documents,https://github.com/revenue-ie/pmod-sug-documents,https://github.com/revenue-ie/pmod-sug-documents.git,master,false,public,2748,https://github.com/revenue-ie,GitHub profile is titled The Office of the Revenue Commissioners.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/ACRES-AI-RAG,https://github.com/Teagasc/ACRES-AI-RAG,https://github.com/Teagasc/ACRES-AI-RAG.git,trunk,false,public,12,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/CloudCoverTool,https://github.com/Teagasc/CloudCoverTool,https://github.com/Teagasc/CloudCoverTool.git,master,false,public,30,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/Excel-Validator,https://github.com/Teagasc/Excel-Validator,https://github.com/Teagasc/Excel-Validator.git,master,false,public,95,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/ieo,https://github.com/Teagasc/ieo,https://github.com/Teagasc/ieo.git,master,false,public,967,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/IEOtools,https://github.com/Teagasc/IEOtools,https://github.com/Teagasc/IEOtools.git,master,false,public,46,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/Research-Paper-RAG,https://github.com/Teagasc/Research-Paper-RAG,https://github.com/Teagasc/Research-Paper-RAG.git,trunk,false,public,15,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
core,yes,high,Teagasc,GitHub,Teagasc/soilphysicalquality,https://github.com/Teagasc/soilphysicalquality,https://github.com/Teagasc/soilphysicalquality.git,master,false,public,0,https://github.com/Teagasc,Exact-name public-body namespace with Teagasc project repositories.,"Includes every public repository in the verified namespace, including forks, documentation and archived repositories."
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/base45-js,https://github.com/covidgreen/base45-js,https://github.com/covidgreen/base45-js.git,main,false,public,23,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-app,https://github.com/covidgreen/covid-green-app,https://github.com/covidgreen/covid-green-app.git,current,false,public,7248,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-assets,https://github.com/covidgreen/covid-green-assets,https://github.com/covidgreen/covid-green-assets.git,current,true,public,15,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-backend-api,https://github.com/covidgreen/covid-green-backend-api,https://github.com/covidgreen/covid-green-backend-api.git,current,false,public,682,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-dcc-decoder,https://github.com/covidgreen/covid-green-dcc-decoder,https://github.com/covidgreen/covid-green-dcc-decoder.git,main,false,public,2382,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-dcc-file-decoder,https://github.com/covidgreen/covid-green-dcc-file-decoder,https://github.com/covidgreen/covid-green-dcc-file-decoder.git,main,false,public,20828,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-dcc-verifier,https://github.com/covidgreen/covid-green-dcc-verifier,https://github.com/covidgreen/covid-green-dcc-verifier.git,main,false,public,1823,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-infra,https://github.com/covidgreen/covid-green-infra,https://github.com/covidgreen/covid-green-infra.git,current,false,public,1299,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-interoperability-infra,https://github.com/covidgreen/covid-green-interoperability-infra,https://github.com/covidgreen/covid-green-interoperability-infra.git,current,false,public,38,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-interoperability-service,https://github.com/covidgreen/covid-green-interoperability-service,https://github.com/covidgreen/covid-green-interoperability-service.git,current,false,public,133,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-lambdas,https://github.com/covidgreen/covid-green-lambdas,https://github.com/covidgreen/covid-green-lambdas.git,current,false,public,348,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/covid-green-push-api,https://github.com/covidgreen/covid-green-push-api,https://github.com/covidgreen/covid-green-push-api.git,current,false,public,492,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/organization,https://github.com/covidgreen/organization,https://github.com/covidgreen/organization.git,current,false,public,9,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,Covid Green / HSE partner project,GitHub,covidgreen/react-native-exposure-notification-service,https://github.com/covidgreen/react-native-exposure-notification-service,https://github.com/covidgreen/react-native-exposure-notification-service.git,current,false,public,4153,https://github.com/covidgreen/organization,Linux Foundation-hosted project; project README lists an HSE lead maintainer and acknowledges HSE.,Upstream/partner namespace for Ireland's HSE Covid Tracker work; not government-owned.
extended,no,high,data.gov.ie,GitHub,derilinx/ckanext-dgi-public,https://github.com/derilinx/ckanext-dgi-public,https://github.com/derilinx/ckanext-dgi-public.git,master,false,public,5904,https://github.com/derilinx/ckanext-dgi-public,README says this is the data.gov.ie CKAN extension and customises the government portal.,Vendor-owned repository used for an official government service.
extended,no,high,Carlow County Council-funded LocalGov Drupal module,GitHub,localgovdrupal/localgov_irish_planning_notices,https://github.com/localgovdrupal/localgov_irish_planning_notices,https://github.com/localgovdrupal/localgov_irish_planning_notices.git,1.x,false,public,33,https://github.com/localgovdrupal/localgov_irish_planning_notices,README credits Carlow County Council with funding development.,Shared council project in a cross-border community namespace; not owned by an Irish-government account.
extended,no,high,Tipperary County Council-originated LocalGov Drupal module,GitHub,localgovdrupal/localgov_irish_service_catalogue,https://github.com/localgovdrupal/localgov_irish_service_catalogue,https://github.com/localgovdrupal/localgov_irish_service_catalogue.git,1.x,false,public,61,https://www.annertech.com/blog/localgov-drupal-gets-multilingual-irish-service-catalogue-features,Project documentation and case study credit Tipperary County Council with the Irish modules.,Shared council project in a cross-border community namespace; not owned by an Irish-government account.
extended,no,high,Tipperary County Council-originated LocalGov Drupal module,GitHub,localgovdrupal/localgov_multilingual,https://github.com/localgovdrupal/localgov_multilingual,https://github.com/localgovdrupal/localgov_multilingual.git,1.x,false,public,60,https://www.annertech.com/blog/localgov-drupal-gets-multilingual-irish-service-catalogue-features,Project documentation and case study credit Tipperary County Council with the Irish modules.,Shared council project in a cross-border community namespace; not owned by an Irish-government account.
